,G_ROC_AUC,G_AUPRC,G_H1,G_H3,G_H10,G_MRR,D_ROC_AUC,D_AUPRC,B_ROC_AUC,B_AUPRC
0,0.7610822275011362,0.770155654431629,0.08886893838644028,0.15978455543518066,0.24596050381660461,0.15391480922698975,0.8505935668945312,0.8588091314456878,0.6604938271604939,0.6833949815130629
1,0.7559508652727327,0.7795718696506757,0.11131059378385544,0.20017953217029572,0.3204667866230011,0.18925262987613678,0.8595485687255859,0.8744487770576399,0.5614814814814815,0.5622466136970639
2,0.7705359243704251,0.7737527443027379,0.08617594093084335,0.16427288949489594,0.2746858298778534,0.15870285034179688,0.8721485137939453,0.8740280728926472,0.7987654320987655,0.7954650767730606
3,0.767984747734884,0.7777148103620803,0.09066427499055862,0.1445242315530777,0.2540394961833954,0.1516781449317932,0.8541450500488281,0.8571747109497001,0.6649382716049382,0.6288180677082267
4,0.7891564517532692,0.8086012466643879,0.10323160141706467,0.1759425550699234,0.2809694707393646,0.17173375189304352,0.8687362670898438,0.8830801970192141,0.6449382716049382,0.6634497334392196
