,G_ROC_AUC,G_AUPRC,G_H1,G_H3,G_H10,G_MRR,D_ROC_AUC,D_AUPRC,B_ROC_AUC,B_AUPRC
0,0.748389409180252,0.7604644756486088,0.047311827540397644,0.11075268685817719,0.20645160973072052,0.11089145392179489,0.9264462973893979,0.9272848980642294,0.65625,0.6089247365988518
1,0.7169383743785409,0.7307056274651234,0.049462366849184036,0.10967741906642914,0.21612903475761414,0.11244746297597885,0.9079121631341115,0.9080387163186904,0.80078125,0.8534497300944669
2,0.7328500404671059,0.7443949168824973,0.055913977324962616,0.11612903326749802,0.2086021453142166,0.11670093983411789,0.9124433906577842,0.9118355602683966,0.71875,0.6534338170887083
3,0.7155231818707364,0.7211659805549111,0.05268817022442818,0.10752688348293304,0.1989247351884842,0.1114591509103775,0.9081700983626073,0.9084561658265928,0.751953125,0.7376478148077413
4,0.6583813157590473,0.6619382899409806,0.024731183424592018,0.059139784425497055,0.1849462389945984,0.08052606880664825,0.8252984856225911,0.8249571632190275,0.80859375,0.7899387040211849
