,G_ROC_AUC,G_AUPRC,G_H1,G_H3,G_H10,G_MRR,D_ROC_AUC,D_AUPRC,B_ROC_AUC,B_AUPRC
0,0.827022810710107,0.8249175209380972,0.0987432673573494,0.2181328535079956,0.3689407408237457,0.19525505602359772,0.8296966552734375,0.814021379554877,0.7382716049382715,0.8091191965085656
1,0.8505909769249861,0.8590668346295955,0.09784559905529022,0.18940754234790802,0.33572709560394287,0.18275949358940125,0.8144340515136719,0.7955944585445067,0.7846913580246913,0.8456125664585605
2,0.8274869540272491,0.8373435518220537,0.09335727244615555,0.1759425550699234,0.3168761134147644,0.17303267121315002,0.8018455505371094,0.7893987534069089,0.7965432098765431,0.829752628831947
3,0.8381719199739563,0.8482562612779863,0.09425494074821472,0.18043087422847748,0.33662477135658264,0.17678123712539673,0.8198623657226562,0.8025222365817464,0.8093827160493827,0.8670981956723858
4,0.835232345632057,0.8607788953166672,0.15439856052398682,0.2432675063610077,0.3671454191207886,0.23398862779140472,0.7763175964355469,0.7850951948805427,0.8355555555555555,0.8716288183444096
