,G_ROC_AUC,G_AUPRC,G_H1,G_H3,G_H10,G_MRR,D_ROC_AUC,D_AUPRC,B_ROC_AUC,B_AUPRC
0,0.7535807607815932,0.7492362770363283,0.05483870953321457,0.11827956885099411,0.23870967328548431,0.12218236923217773,0.9255807262860799,0.9292293378362827,0.94140625,0.9471465268799828
1,0.712794542721702,0.7269331754284548,0.05376344174146652,0.12688171863555908,0.250537633895874,0.12575924396514893,0.886528340633231,0.8957112784126045,0.7890625,0.7753340947845258
2,0.7330974679153659,0.7386836477431188,0.059139784425497055,0.12688171863555908,0.2634408473968506,0.13034476339817047,0.9136909043109904,0.9173862386834086,0.8671875,0.8319987406384466
3,0.7529286622730951,0.7532501723859963,0.0462365597486496,0.10215053707361221,0.22043010592460632,0.11023195087909698,0.9249458088005517,0.9262748108537202,0.96875,0.9693399930822532
4,0.7556989247311827,0.7534112972408318,0.05053763464093208,0.10107526928186417,0.23763440549373627,0.1162450909614563,0.9338346535979485,0.9391392109035204,0.875,0.845375682592691
