,G_ROC_AUC,G_AUPRC,G_H1,G_H3,G_H10,G_MRR,D_ROC_AUC,D_AUPRC,B_ROC_AUC,B_AUPRC
0,0.7561197826338304,0.8351592286496643,0.21290323138237,0.2989247441291809,0.3774193525314331,0.2823561728000641,0.5814752903011394,0.6220339434830218,0.6328125,0.5816696825304561
1,0.7943299803445485,0.8631544135632793,0.22580644488334656,0.31612902879714966,0.39247313141822815,0.29639989137649536,0.6049523563871211,0.6392332249679044,0.80859375,0.7395265710174432
2,0.755241068331599,0.8306743536914664,0.1967741996049881,0.2827956974506378,0.3634408712387085,0.2668173611164093,0.5036780571524943,0.5036065270172018,0.6015625,0.620317235253802
3,0.7766308243727598,0.847419085920927,0.20967741310596466,0.28709676861763,0.3569892346858978,0.2734582722187042,0.5953988323470618,0.6415892666902242,0.91015625,0.9097131030519189
4,0.7691617528037923,0.8398322319608649,0.18602150678634644,0.27419355511665344,0.3559139668941498,0.2590145170688629,0.500305058010625,0.503431155155992,0.79296875,0.8346726303587717
